Calendar Year,Portal Year,Incident Cause Type,Incident Cause SubType,Serious Incident Flag,Significant Incident Flag,,# of Fatalities,# of Injuries,Total Property Damage,Total Property Damage-Cur Yr Dollars,Commodity Spilled Amount bbls,Net Spill bbls,System Sub Type,Serious Incident Flag,Serious Incident Flag,Serious Incident Flag,State Name
2014,7/8/21,,,No,Yes,1,0,0,132510,146572.2731,0,0,GAS DISTRIBUTION,No,No,No,COLORADO
2014,7/8/21,,,No,Yes,1,0,0,420000,464146.395,0,0,GAS DISTRIBUTION,No,No,No,OHIO
2014,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,15630099,17288735.86,0,0,GAS DISTRIBUTION,No,No,No,ILLINOIS
2014,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,140000,154861.7667,0,0,GAS DISTRIBUTION,No,No,No,NEW YORK
2014,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,1006281,1113029.503,0,0,GAS DISTRIBUTION,No,No,No,TEXAS
2014,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,600296,663890.7919,0,0,GAS GATHERING,No,No,No,ALABAMA
2014,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,600200,663914.5169,2,2,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2014,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,2,0,0,0,0,67.83,0.01,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,No,Yes,1,0,0,266725,295039.3194,2.5,0,HAZARDOUS LIQUID,No,No,No,WISCONSIN
2014,7/8/21,ALL OTHER CAUSES,MISCELLANEOUS,Yes,Yes,1,0,3,145474,160916.4229,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,NEW YORK
2014,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,1000327,1106373.667,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2014,7/8/21,ALL OTHER CAUSES,UNKNOWN,No,Yes,1,0,0,767844,849354.8456,0.1,0.1,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2014,7/8/21,ALL OTHER CAUSES,UNKNOWN,Yes,Yes,1,1,2,70000,77430.88334,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MARYLAND
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,326500,360501.4055,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,303737,335980.3459,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,997781,1103700.917,0,0,GAS TRANSMISSION,No,No,No,KANSAS
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,101835,98306.31533,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,330376,365443.7104,0,0,GAS TRANSMISSION,No,No,No,OHIO
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,638986,634326.1125,0,0,GAS TRANSMISSION,No,No,No,OKLAHOMA
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,3,0,0,1124729,1180212.23,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,2,0,0,508857,562874.9572,445,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,2816000,3114933.821,1300,480,HAZARDOUS LIQUID,No,No,No,HAWAII
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,294100,325320.3256,40,0,HAZARDOUS LIQUID,No,No,No,KENTUCKY
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,515269,569967.6261,0.02,0.02,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,223064,246743.4652,80,80,HAZARDOUS LIQUID,No,No,No,MISSOURI
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,1450000,1603925.441,0.1,0.1,HAZARDOUS LIQUID,No,No,No,OCS
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,1,0,0,250000,276538.8691,2,0.1,HAZARDOUS LIQUID,No,No,No,PENNSYLVANIA
2014,7/8/21,CORROSION,EXTERNAL,No,Yes,8,0,0,4143921,4583820.908,1488.15,778.37,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,790875,874666.123,0,0,GAS DISTRIBUTION,No,No,No,OHIO
2014,7/8/21,CORROSION,INTERNAL,No,Yes,2,0,0,1066150,1179062.562,0,0,GAS GATHERING,No,No,No,LOUISIANA
2014,7/8/21,CORROSION,INTERNAL,No,Yes,3,0,0,692075,763748.7464,0,0,GAS GATHERING,No,No,No,OCS
2014,7/8/21,CORROSION,INTERNAL,No,Yes,6,0,0,2222014,2444166.638,0,0,GAS TRANSMISSION,No,No,No,OCS
2014,7/8/21,CORROSION,INTERNAL,No,Yes,5,0,0,1237725,1369116.287,295.12,3.12,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,1565000,1731133.32,646,298,HAZARDOUS LIQUID,No,No,No,ILLINOIS
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,942824,1042909.931,747.7,0,HAZARDOUS LIQUID,No,No,No,INDIANA
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,3341545,3696268.301,400,177,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,884482,978374.608,20,1.1,HAZARDOUS LIQUID,No,No,No,MINNESOTA
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,536150,593065.2586,11.9,8.6,HAZARDOUS LIQUID,No,No,No,MISSOURI
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,976244,1079877.647,143,13,HAZARDOUS LIQUID,No,No,No,NEW JERSEY
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,68000,75218.57239,120,0,HAZARDOUS LIQUID,No,No,No,NEW MEXICO
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,482000,533166.9396,15.88,0,HAZARDOUS LIQUID,No,No,No,NORTH CAROLINA
2014,7/8/21,CORROSION,INTERNAL,No,Yes,1,0,0,1379751,1526219.125,200,0,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2014,7/8/21,CORROSION,INTERNAL,No,Yes,2,0,0,316550,350153.516,369.9,0,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2014,7/8/21,CORROSION,INTERNAL,No,Yes,7,0,0,3646274,4033345.953,117.56,10.56,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,126118,93332.4285,0,0,GAS TRANSMISSION,No,No,No,NEVADA
2014,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,72700,80417.50313,65,0,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2014,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,No,Yes,1,0,0,2770000,3064050.669,364,0,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,1,50612,55979.47411,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,ARKANSAS
2014,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,1,98663,108882.9307,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,INDIANA
2014,7/8/21,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,Yes,Yes,1,0,1,775,855.075969,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MICHIGAN
2014,7/8/21,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,No,Yes,1,0,0,112975,124794.5475,0,0,GAS DISTRIBUTION,No,No,No,MICHIGAN
2014,7/8/21,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,No,Yes,1,0,0,141050,156001.2847,0,0,GAS DISTRIBUTION,No,No,No,WISCONSIN
2014,7/8/21,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,No,Yes,1,0,0,777287,854820.8941,0,0,GAS TRANSMISSION,No,No,No,NORTH CAROLINA
2014,7/8/21,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,No,Yes,1,0,0,100500,111168.6254,0.05,0.05,HAZARDOUS LIQUID,No,No,No,ILLINOIS
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,4,0,0,849715,921388.5244,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,322340,356426.4847,0,0,GAS DISTRIBUTION,No,No,No,ILLINOIS
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,298752,293455.9324,0,0,GAS DISTRIBUTION,No,No,No,MICHIGAN
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,955656,1043153.96,0,0,GAS DISTRIBUTION,No,No,No,MISSOURI
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,303458,335251.2575,0,0,GAS DISTRIBUTION,No,No,No,NEW YORK
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,254410,281324.8447,0,0,GAS DISTRIBUTION,No,No,No,TENNESSEE
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,203144,224344.9958,0,0,GAS DISTRIBUTION,No,No,No,TEXAS
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,145697,151370.6852,0,0,GAS DISTRIBUTION,No,No,No,VIRGINIA
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,210820,215179.1345,0,0,GAS TRANSMISSION,No,No,No,ARKANSAS
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,3,0,0,1647344,1508566.513,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,101477,111563.7696,0,0,GAS TRANSMISSION,No,No,No,IOWA
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,325000,339749.8031,0,0,GAS TRANSMISSION,No,No,No,MICHIGAN
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,2583595,2856266.727,0,0,GAS TRANSMISSION,No,No,No,PENNSYLVANIA
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,412070,455782.7638,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,1741500,1926369.762,250,0,HAZARDOUS LIQUID,No,No,No,ARKANSAS
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,229542,253909.1404,3216,3216,HAZARDOUS LIQUID,No,No,No,IOWA
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,849910,940132.6009,270,0,HAZARDOUS LIQUID,No,No,No,MISSOURI
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,1,0,0,885000,978947.5966,800,0,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,No,Yes,2,0,0,3151250,3485772.445,1365,812,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,0,2,11266,12125.74634,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,MONTANA
2014,7/8/21,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,Yes,Yes,1,1,10,15087500,16688023.49,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,NEW JERSEY
2014,7/8/21,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,No,Yes,1,0,0,324003,358395.0594,0,0,GAS TRANSMISSION,No,No,No,PENNSYLVANIA
2014,7/8/21,INCORRECT OPERATION,INCORRECT EQUIPMENT,No,Yes,1,0,0,108846,116683.5122,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2014,7/8/21,INCORRECT OPERATION,INCORRECT EQUIPMENT,No,Yes,1,0,0,73972,81824.5329,0.21,0,HAZARDOUS LIQUID,No,No,No,NORTH DAKOTA
2014,7/8/21,INCORRECT OPERATION,INCORRECT INSTALLATION,No,Yes,1,0,0,172234,190517.5823,119.05,71.43,HAZARDOUS LIQUID,No,No,No,COLORADO
2014,7/8/21,INCORRECT OPERATION,INCORRECT INSTALLATION,No,Yes,1,0,0,1000,1106.155476,0,0,HAZARDOUS LIQUID,No,No,No,FLORIDA
2014,7/8/21,INCORRECT OPERATION,INCORRECT INSTALLATION,No,Yes,2,0,0,14611,16162.03766,228,228,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2014,7/8/21,INCORRECT OPERATION,INCORRECT INSTALLATION,No,Yes,1,0,0,1170300,1294533.754,608,445,HAZARDOUS LIQUID,No,No,No,SOUTH CAROLINA
2014,7/8/21,INCORRECT OPERATION,INCORRECT INSTALLATION,No,Yes,1,0,0,7487000,8281786.051,250,0,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,INCORRECT OPERATION,INCORRECT VALVE POSITION,No,Yes,1,0,0,75950,50677.67075,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2014,7/8/21,INCORRECT OPERATION,INCORRECT VALVE POSITION,No,Yes,1,0,0,73436,49030.04869,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2014,7/8/21,INCORRECT OPERATION,INCORRECT VALVE POSITION,No,Yes,1,0,0,200000,221231.0953,989,389,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2014,7/8/21,INCORRECT OPERATION,INCORRECT VALVE POSITION,No,Yes,1,0,0,535076,591877.2477,790,0,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,INCORRECT OPERATION,INCORRECT VALVE POSITION,No,Yes,1,0,0,235582,260590.3194,30,25,HAZARDOUS LIQUID,No,No,No,WYOMING
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,1,0,0,302000,334058.9539,0,0,GAS DISTRIBUTION,No,No,No,CALIFORNIA
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,1,0,0,4345456,4802360.901,0,0,GAS TRANSMISSION,No,No,No,MICHIGAN
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,1,0,0,413990,455549.6622,0,0,GAS TRANSMISSION,No,No,No,OCS
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,1,0,0,225,248.8849822,0.1,0.1,HAZARDOUS LIQUID,No,No,No,ILLINOIS
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,1,0,0,0,0,0,0,HAZARDOUS LIQUID,No,No,No,KENTUCKY
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,1,0,0,1327126,1468007.693,0.6,0.02,HAZARDOUS LIQUID,No,No,No,MINNESOTA
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,1,0,0,0,0,0.1,0,HAZARDOUS LIQUID,No,No,No,OHIO
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,2,0,0,3838000,4245424.718,8800,3822,HAZARDOUS LIQUID,No,No,No,SOUTH CAROLINA
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,No,Yes,1,0,0,2112500,2336753.444,20,0,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,Yes,Yes,1,0,1,32501,35950.72023,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,KANSAS
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,Yes,Yes,1,0,1,0,0,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,LOUISIANA
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,Yes,Yes,1,1,2,13118,14458.75674,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,TENNESSEE
2014,7/8/21,INCORRECT OPERATION,OTHER INCORRECT OPERATION,Yes,Yes,1,0,1,92252360,51108785.42,0,0,LIQUEFIED NATURAL GAS,Yes,Yes,Yes,WASHINGTON
2014,7/8/21,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,No,Yes,2,0,0,93400,103314.9215,200,40,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,No,Yes,1,0,0,175009,193583.2136,0,0,GAS DISTRIBUTION,No,No,No,PENNSYLVANIA
2014,7/8/21,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,No,Yes,1,0,0,66092,73108.02774,186,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2014,7/8/21,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,No,Yes,1,0,0,32500,35950.05298,160,5,HAZARDOUS LIQUID,No,No,No,OKLAHOMA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,BODY OF PIPE,Yes,Yes,1,0,1,64119,70881.69248,0,0,GAS DISTRIBUTION,Yes,Yes,Yes,ARIZONA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,558725,618034.524,0,0,GAS TRANSMISSION,No,No,No,IDAHO
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,289450,317452.4191,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,121409,121048.8816,0,0,GAS TRANSMISSION,No,No,No,MISSISSIPPI
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,1001549,1062233.321,0,0,GAS TRANSMISSION,No,No,No,MISSOURI
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,3404215,3691855.018,0,0,GAS TRANSMISSION,No,No,No,NEBRASKA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,207477,228670.0947,0,0,GAS TRANSMISSION,No,No,No,NEW JERSEY
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,163309,167338.8606,0,0,GAS TRANSMISSION,No,No,No,OKLAHOMA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,2,0,0,432665,380801.4497,0,0,GAS TRANSMISSION,No,No,No,TEXAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,8494000,9395684.616,919,581,HAZARDOUS LIQUID,No,No,No,ALABAMA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,216121,239063.4277,15.6,0,HAZARDOUS LIQUID,No,No,No,KANSAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,1250000,1382694.345,10,0,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,214500,237270.3497,0,0,HAZARDOUS LIQUID,No,No,No,MICHIGAN
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,48687,53855.39168,7,7,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,98668,109142.1485,1,1,HAZARDOUS LIQUID,No,No,No,WYOMING
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",No,Yes,1,0,0,205155,113530.0292,0,0,LIQUEFIED NATURAL GAS,No,No,No,IDAHO
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,No,Yes,1,0,0,880000,973416.8192,350,0,HAZARDOUS LIQUID,No,No,No,COLORADO
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,No,Yes,1,0,0,368500,407618.293,9.4,8.8,HAZARDOUS LIQUID,No,No,No,INDIANA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,No,Yes,1,0,0,81786,90468.03179,64,9,HAZARDOUS LIQUID,No,No,No,MICHIGAN
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,No,Yes,1,0,0,37100,41038.36817,100,0,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,No,Yes,1,0,0,277865,302754.2663,0,0,GAS TRANSMISSION,No,No,No,ARKANSAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,No,Yes,1,0,0,4815000,5130825.876,0,0,GAS TRANSMISSION,No,No,No,MICHIGAN
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,No,Yes,1,0,0,626779,561972.6905,0,0,GAS TRANSMISSION,No,No,No,MINNESOTA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,No,Yes,1,0,0,320826,354883.4369,16.66,2.8,HAZARDOUS LIQUID,No,No,No,KANSAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,No,Yes,1,0,0,11702787,12945101.93,4509,440,HAZARDOUS LIQUID,No,No,No,LOUISIANA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,No,Yes,1,0,0,7174939,7936598.067,450,8,HAZARDOUS LIQUID,No,No,No,OHIO
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,No,Yes,1,0,0,169500,187493.3532,0,0,GAS GATHERING,No,No,No,OCS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,No,Yes,1,0,0,523374,578392.7242,0,0,GAS TRANSMISSION,No,No,No,WYOMING
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,No,Yes,1,0,0,141440,156454.6306,0.1,0.1,HAZARDOUS LIQUID,No,No,No,ARKANSAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,No,Yes,1,0,0,150501,166477.5053,0.01,0,HAZARDOUS LIQUID,No,No,No,CALIFORNIA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,No,Yes,1,0,0,1652500,1827921.925,1238.1,190.5,HAZARDOUS LIQUID,No,No,No,SOUTH CAROLINA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,No,Yes,2,0,0,1351441,1494903.863,800.01,200.01,HAZARDOUS LIQUID,No,No,No,TEXAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,1,0,0,601272,658435.9815,0,0,GAS DISTRIBUTION,No,No,No,MICHIGAN
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,1,0,0,134376,148637.237,0,0,GAS DISTRIBUTION,No,No,No,MISSISSIPPI
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,1,0,0,209719,139935.0946,0,0,GAS TRANSMISSION,No,No,No,ALABAMA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,1,0,0,569525,382210.3308,0,0,GAS TRANSMISSION,No,No,No,CALIFORNIA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,1,0,0,195504,182679.8292,0,0,GAS TRANSMISSION,No,No,No,KANSAS
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,1,0,0,1014861,1122554.551,0,0,GAS TRANSMISSION,No,No,No,LOUISIANA
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,2,0,0,193522,175672.6408,0,0,GAS TRANSMISSION,No,No,No,MICHIGAN
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,1,0,0,119076,79453.51313,0,0,GAS TRANSMISSION,No,No,No,MISSISSIPPI
2014,7/8/21,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,No,Yes,2,0,0,750210,500577.951,0,0,GAS TRANSMISSION,No,No,No,TEXAS
