IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS
2015,32109,"ONEOK NGL PIPELINE, LLC",6/16/15 17:00,32.81384,-100.93662,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,1609,85,0,,,YES,,6/16/15 17:05,6/20/15 2:00,7,6/16/15 17:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1971,CARBON STEEL,MECHANICAL PUNCTURE,1.5,0.5,,,NO,NO,NO,NO,,NO,,,,,33677,110000,2500,0,2000,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY
2015,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",6/16/15 13:40,40.943291,-88.647391,CRUDE OIL,,,3,,3,,,YES,,6/16/15 13:40,6/17/15 19:25,0,6/16/15 13:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015,CARBON STEEL,OTHER,,,,,NO,YES,NO,NO,,NO,,,YES,YES,200,12000,110000,10000,0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY
2015,22855,"KOCH PIPELINE COMPANY, L.P.",6/16/15 2:31,29.926983,-94.699149,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,ETHANE,4.05,0.74,0,,,NO,THE PUMP AT THE TIME OF THE RELEASE WAS NOT RUNNING.,,,0,6/16/15 2:31,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,37,0,7987,0,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2015,1845,"BUCKEYE PARTNERS, LP",6/15/15 23:01,42.957732,-76.527389,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,5.7,,5.7,,,YES,,6/15/15 23:01,6/16/15 5:45,0,6/15/15 23:01,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,,,500,2000,1000,1500,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2015,18718,SUNOCO PIPELINE L.P.,6/14/15 22:09,41.62247,-83.48496,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,ETHANE,0.4,0.5,0,,,YES,,6/14/15 22:09,6/16/15 12:38,0,6/14/15 22:09,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,OTHER,DEFECTIVE TUBING/FITTING,NO,NO,NO,NO,,NO,,,,,20,20,2500,0,0,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING
2015,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",6/12/15 14:50,40.589,-74.217,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,3.57,,3.57,,,YES,,6/12/15 14:50,6/15/15 12:00,0,6/12/15 14:50,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,10584,15000,0,0,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2015,32147,MARATHON PIPE LINE LLC,6/11/15 13:30,43.861789,-108.166073,CRUDE OIL,,,3.5,,3.5,,,YES,,6/11/15 13:18,6/11/15 18:30,0,6/11/15 13:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1956,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,100,100,15000,0,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2015,30829,ENTERPRISE CRUDE PIPELINE LLC,6/10/15 14:30,32.088721,-102.137958,CRUDE OIL,,,0.4,,0.4,,,NO,NIPPLE WAS ISOLATED FROM FACILITY,,,0,6/10/15 14:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012,CARBON STEEL,LEAK,,,CRACK,,NO,NO,NO,NO,,NO,,,,,50,2150,0,0,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2015,32537,WYOMING PIPELINE COMPANY,6/9/15 9:00,43.2180944,-104.432967,CRUDE OIL,,,40,,40,,,NO,THE LINE WAS ALREADY SHUT IN FOR MAINTENANCE WORK BEING PERFORMED,,,0,6/9/15 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,CARBON STEEL,OTHER,,,,,NO,YES,NO,YES,YES,NO,,,,,2000,100,7185,4390,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2015,4805,EXPLORER PIPELINE CO,6/8/15 15:30,36.64234919,-94.9731575,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,0.18,,0.18,,,NO,PUMP UNIT AND STATION CAN BE ISOLATED FROM THE PIPELINE.,,,0,6/8/15 15:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1971,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,23,25,5000,4500,0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE
2015,31174,"SHELL PIPELINE CO., L.P.",6/7/15 20:53,29.84692774,-91.65165833,CRUDE OIL,,,0.6,,0.6,,,YES,,6/7/15 20:54,6/8/15 2:35,0,6/7/15 20:53,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,YES,YES,0,500,4500,0,0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2015,22442,WEST TEXAS GULF PIPELINE CO,6/7/15 20:38,31.84825,-96.53672,CRUDE OIL,,,1,,0.5,,,YES,,6/7/15 20:42,6/9/15 8:12,0,6/7/15 21:20,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1952,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,30,20000,10000,0,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2015,32450,"ROADRUNNER PIPELINE, L.L.C.",6/6/15 17:15,32.524731,-103.18819,CRUDE OIL,,,0.25,,0,,,YES,,6/6/15 17:15,6/6/15 19:15,0,6/6/15 17:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2009,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,YES,YES,NO,,,,,25,0,500,5000,0,NO,OTHER INCIDENT CAUSE,MISCELLANEOUS
2015,22610,"MAGELLAN PIPELINE COMPANY, LP",6/6/15 2:40,29.79477,-95.2821,CRUDE OIL,,,0.47,,0.47,,,NO,"LEAK WAS ON A TANK LATERAL LINE, BUT THE FACILITY REMAINED IN OPERATION",,,0,6/6/15 2:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,50,25,8000,0,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2015,31957,KINDER MORGAN WINK PIPELINE LP,6/5/15 23:37,31.8526,-104.5573,CRUDE OIL,,,1.5,,0,,,YES,,6/5/15 23:15,6/8/15 20:18,0,6/5/15 23:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1955,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,83,10000,1000,0,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2015,2552,COLONIAL PIPELINE CO,6/5/15 8:20,37.202167,-76.605211,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.67,,0.67,,,NO,THE UNIT (#2) WAS NOT RUNNING AT THE TIME OF THE INCIDENT,,,0,6/5/15 8:20,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,100,100,8500,1000,2000,NO,OTHER INCIDENT CAUSE,MISCELLANEOUS
2015,31684,PHILLIPS 66 PIPELINE LLC,6/2/15 21:42,34.882052,-120.445707,CRUDE OIL,,,0.91,,0.91,,,YES,,6/2/15 21:44,6/4/15 18:30,0,6/2/15 21:44,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1952,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,YES,YES,45,10000,60000,5000,0,YES,CORROSION FAILURE,EXTERNAL CORROSION
2015,2552,COLONIAL PIPELINE CO,6/2/15 17:30,33.598881,-85.825495,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.26,,0.26,,,YES,,6/3/15 9:55,6/3/15 10:20,0,6/3/15 7:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,YES,YES,35,100,3000,2800,0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE
2015,300,"PLAINS PIPELINE, L.P.",6/2/15 4:05,35.466951,-119.704428,CRUDE OIL,,,12.7,,12.7,,,YES,,6/1/15 13:30,6/3/15 19:00,0,6/2/15 4:05,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1997,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,719,17000,22000,67000,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2015,22442,WEST TEXAS GULF PIPELINE CO,6/1/15 11:00,32.52944,-100.83055,CRUDE OIL,,,0.71,,0.71,,,NO,TANK LINE ISOLATED.,,,0,6/1/15 11:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2000,CARBON STEEL,LEAK,,,OTHER,THERMAL RELIEF TO CONTAINMENT,NO,NO,NO,NO,,NO,,,,,0,2000,3000,0,0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2015,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,6/1/15 4:09,30.386817,-91.507267,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,ANHYDROUS AMMONIA,,8.98,9.63,7.18,,,YES,,6/1/15 2:28,6/3/15 23:45,0,6/1/15 2:28,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2003,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,,,635,49400,17820,0,0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED"
2015,18718,SUNOCO PIPELINE L.P.,5/31/15 13:29,31.15918,-94.6758,CRUDE OIL,,,60,,50,,,NO,LINE SEGMENT DOWN PER SCHEDULE,,,0,5/31/15 13:29,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1963,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,568,5000,21488,100000,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2015,300,"PLAINS PIPELINE, L.P.",5/31/15 1:26,32.08164,-103.18105,CRUDE OIL,,,35,,35,,,YES,,5/31/15 1:52,6/1/15 15:25,0,5/31/15 1:39,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,NO,,NO,,,,,570,900,43000,0,0,NO,NATURAL FORCE DAMAGE,LIGHTNING
2015,26149,ALYESKA PIPELINE SERVICE CO,5/29/15 17:00,63.42546,-145.7665,CRUDE OIL,,,0.24,,0.24,,,NO,SLOW WEEP WAS CONTAINED AND MONITORED AT THE ISOLATION FITTING.,,,0,5/29/15 17:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1976,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,YES,YES,YES,NO,YES,YES,,,0,2960000,400000,300000,0,YES,NATURAL FORCE DAMAGE,"EARTH MOVEMENT, NOT DUE TO HEAVY RAINS/FLOODS"
2015,32099,ENERGY TRANSFER COMPANY,5/28/15 13:30,31.7316,-102.988,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,0.5,90,0,,,YES,,5/28/15 13:30,5/29/15 2:00,0,5/28/15 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2015,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,OTHER,STOPPLE FITTING COMPONENT.,NO,NO,NO,NO,,NO,,,,,1500,0,0,0,0,YES,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2015,18718,SUNOCO PIPELINE L.P.,5/28/15 7:00,32.0711,-96.47409,CRUDE OIL,,,20,,17,,,NO,LINE SEGMENT WAS ISOLATED FROM THE FACILITY.,,,0,5/28/15 7:00,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2015,CARBON STEEL,LEAK,,,OTHER,VENT VALVE LEFT OPEN,NO,YES,NO,YES,YES,NO,YES,YES,,,163,0,25000,5000,0,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE"
2015,2552,COLONIAL PIPELINE CO,5/27/15 12:30,30.44471,-92.29098,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.24,,0.24,,,YES,,5/27/15 13:00,5/27/15 18:20,0,5/27/15 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1979,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,30,14970,0,0,0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE
2015,22610,"MAGELLAN PIPELINE COMPANY, LP",5/26/15 7:40,29.79181,-95.28233,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,172,,172,,,NO,"TANK 1222 WAS SHUTDOWN, BUT THE REST OF FACILITY REMAINED OPERATING",,,0,5/28/15 15:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1947,CARBON STEEL,MECHANICAL PUNCTURE,6,3,,,NO,YES,NO,YES,YES,NO,,,,,4019,150000,6000,50000,0,NO,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS
2015,30829,ENTERPRISE CRUDE PIPELINE LLC,5/25/15 14:15,31.899768,-102.638984,CRUDE OIL,,,0.2,,0.2,,,YES,,5/25/15 14:15,5/25/15 16:00,0,5/25/15 14:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015,CARBON STEEL,LEAK,,,CRACK,,NO,NO,NO,NO,,NO,,,,,20,2500,0,0,0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE
2015,31174,"SHELL PIPELINE CO., L.P.",5/25/15 7:33,37.721661,-121.54831,CRUDE OIL,,,7.86,,1.66,,,YES,,5/25/15 7:39,5/25/15 21:30,0,5/25/15 7:33,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1969,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,340,1000000,5000,0,0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2015,18092,"SFPP, LP",5/23/15 5:41,38.780153,-121.246941,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.83,,0.83,,,YES,,5/23/15 5:42,5/23/15 11:53,0,5/23/15 5:41,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,78,500,5000,0,0,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING
2015,300,"PLAINS PIPELINE, L.P.",5/21/15 15:10,32.010188,-102.3365,CRUDE OIL,,,1,,1,,,NO,THIS RUNS OFF OF A LACT UNIT AND HAS AN AUTOMATIC ON/OFF SWITCH.,,,0,5/21/15 15:10,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2012,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,YES,YES,,,50,1500,2800,0,0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE
2015,32147,MARATHON PIPE LINE LLC,5/21/15 10:30,38.789242,-89.065026,CRUDE OIL,,,5,,5,,,NO,LINE WAS DOWN DUE TO SCHEDULE.,,,0,5/21/15 10:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1972,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,YES,YES,400,10,12000,0,0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE
2015,30829,ENTERPRISE CRUDE PIPELINE LLC,5/21/15 9:45,32.023877,-102.017721,CRUDE OIL,,,10,,10,,,YES,,5/21/15 9:45,5/21/15 16:15,0,5/21/15 9:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,500,15000,0,0,0,NO,CORROSION FAILURE,INTERNAL CORROSION
2015,31130,DCP MIDSTREAM,5/20/15 18:31,28.40632,-98.13716,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,770,0,0,,,NO,THE PSV IN QUESTION WAS ISOLATED AND REPLACED.,,,0,5/20/15 18:31,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,30000,2000,0,0,0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT
2015,30829,ENTERPRISE CRUDE PIPELINE LLC,5/20/15 8:45,31.432815,-102.43871,CRUDE OIL,,,1.5,,1.5,,,YES,,5/20/15 8:45,5/20/15 10:45,0,5/20/15 8:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,,,65,3200,0,0,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2015,300,"PLAINS PIPELINE, L.P.",5/19/15 10:57,34.462434,-120.086714,CRUDE OIL,,,2934,,1100,,,YES,,5/19/15 11:30,,1,5/19/15 13:27,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1990,CARBON STEEL,LEAK,,,OTHER,NARROW SLIT OPENING.,YES,YES,YES,YES,YES,YES,,,,,144000,9868173,90701042,22421933,19796736,YES,CORROSION FAILURE,EXTERNAL CORROSION
2015,30829,ENTERPRISE CRUDE PIPELINE LLC,5/19/15 6:45,33.719236,-96.889483,CRUDE OIL,,,0.2,,0.2,,,NO,THE O-RING WAS REPLACED IMMEDIATLY AND THERE WAS NO NEED IN SHUTTING IT DOWN.,,,0,5/19/15 6:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,OTHER,,,,,NO,YES,NO,NO,,NO,,,,,0,500,0,0,0,NO,OTHER INCIDENT CAUSE,MISCELLANEOUS
2015,22430,WEST SHORE PIPELINE CO,5/18/15 5:58,43.189245,-88.049748,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,2,,1,,,YES,,5/18/15 5:58,5/19/15 0:00,0,5/18/15 6:05,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,,,100,350000,3500,5000,0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT
2015,30829,ENTERPRISE CRUDE PIPELINE LLC,5/18/15 2:00,29.348769,-94.93915,CRUDE OIL,,,1,,1,,,YES,,5/18/15 2:00,5/18/15 6:00,0,5/18/15 2:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,65,42000,0,0,0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE
2015,32147,MARATHON PIPE LINE LLC,5/15/15 17:00,38.792939,-89.085639,CRUDE OIL,,,0.8,,0.8,,,YES,,5/15/15 16:19,5/16/15 6:29,0,5/15/15 17:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1973,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,YES,YES,100,30000,5000,0,0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE
2015,1845,"BUCKEYE PARTNERS, LP",5/14/15 15:08,40.535833,-74.256944,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.59,,0.59,,,NO,THIS SECTION OF PIPE WAS NOT ACTIVE AT THE TIME OF THE INCIDENT,,,0,5/14/15 15:08,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,75,1000,2000,0,0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY
2015,300,"PLAINS PIPELINE, L.P.",5/13/15 8:29,33.91446,-98.48781,CRUDE OIL,,,1,,1,,,NO,NO MOVEMENT ASSOCIATED WITH EVENT. THIRD PARTY OPENED A VALVE TO PLAINS SYSTEM.,,,0,5/13/15 8:29,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1996,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,NO,,NO,,,,,57,0,3437,0,0,NO,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE
2015,18718,SUNOCO PIPELINE L.P.,5/12/15 9:14,31.77339,-96.40109,CRUDE OIL,,,0.1,,0,,,NO,TANK 2013 WAS ISOLATED.,,,0,5/12/15 9:14,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1958,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,0,19000,0,0,0,NO,NATURAL FORCE DAMAGE,LIGHTNING
2015,31618,ENTERPRISE PRODUCTS OPERATING LLC,5/11/15 10:30,27.80113016,-97.45456557,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,0.1,0,0,,,NO,PIPELINE WAS NOT FLOWING PRODUCT (IDLE) AT THE TIME OF THE DISCOVERY OF THE LEAK,,,0,5/11/15 10:30,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1966,CARBON STEEL,LEAK,,,OTHER,THROUGH WALL SSWC,NO,NO,NO,NO,,NO,,,,,0,86000,0,0,0,YES,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD)
2015,18718,SUNOCO PIPELINE L.P.,5/11/15 5:30,32.0711,-96.47409,CRUDE OIL,,,650,,630,,,NO,THE TANK WAS ISOLATED FROM THE PIPELINE.,,,0,5/11/15 5:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1957,CARBON STEEL,OTHER,,,,,NO,YES,NO,YES,YES,YES,YES,YES,,,1110,2030000,60000,121712,0,NO,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS
